key,prompt,f_save,is_closeup,negative_prompt,style_prompt
"['cities', 'Emberwood', 'lore']","The founding of Emberwood: A group of Flameborn and Luminescent settle in the forest and build a community based on mutual respect and cooperation. (Aria Sunfire, Sirin Frost, Zephyr Stoneheart)",results/images/Aurora_Dominion/000125.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The rise of the Nightshades: Jaxon Nightshade and his gang form as a way to protect themselves from the dangers of Emberwood's streets. They begin to operate as a criminal organization, causing chaos and destruction throughout the town. (Jaxon Nightshade)",results/images/Aurora_Dominion/000126.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The Great Storm: A magical weather phenomenon that strikes Emberwood, causing widespread destruction and chaos. Lysander Silvermoon and Sirin Frost work together to try and control the storm, but their efforts are ultimately unsuccessful. (Lysander Silvermoon, Sirin Frost)",results/images/Aurora_Dominion/000127.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The Cult of the Dark: A fanatical religious sect led by Father Roderick arrives in Emberwood, preaching the power of darkness and the need to eliminate all who oppose their beliefs. Aria Sunfire becomes a target of their wrath after refusing to join their cause. (Aria Sunfire, Father Roderick)",results/images/Aurora_Dominion/000128.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The Battle of Emberwood: The Nightshades and the Cult of the Dark band together to try and take over the town. The people of Emberwood, led by Mara Longstride, band together to defend their homes and way of life. The battle is long and bloody, but in the end, the people of Emberwood emerge victorious. (Mara Longstride, Jaxon Nightshade, Father Roderick)",results/images/Aurora_Dominion/000129.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The Aurora Festival: A celebration of the perpetual auroras that light up the skies above Emberwood. The festival is a time for music, dance, and feasting, and attracts visitors from all over the archipelago. (Kaida Emberwing)",results/images/Aurora_Dominion/000130.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'lore']","The Freeholder Rebellion: The freeholders of Emberwood, led by Mara Longstride, rise up against the ruling Flameborn and Luminescent, demanding greater rights and freedoms. The rebellion is successful, and the freeholders gain a greater say in the town's governance. (Mara Longstride)",results/images/Aurora_Dominion/000131.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Aria Sunfire']","Aria Sunfire is a striking figure, with a tall, lithe frame and fiery red hair that falls in wild curls around her face. Her skin glows with an inner light, a testament to her Flameborn heritage. Her eyes are a deep shade of amber, and they seem to glow with an inner fire when she is passionate about something.

Aria's style of dress reflects her practical nature, with sturdy boots and form-fitting pants that allow her to move freely in her workshop. She wears a leather apron over a fitted tunic, and her long sleeves are often pushed up to reveal the intricate tattoos that cover her arms. The tattoos are a mix of Celtic knots, tribal designs, and symbols representing her Flameborn abilities, and they seem to shift and dance in the light.

Aria's most striking feature, however, is her hands. As a skilled blacksmith and inventor, she is constantly using her hands to create, and they are covered in calluses and scars. Her fingers are long and slender, with a delicacy that belies their strength. When she is working, her hands move with a fluid grace, manipulating the metal with a precision and skill that is awe-inspiring to behold.

Despite her fiery temper and tendency to take risks, Aria has a magnetic presence that draws people to her. She exudes a confidence and self-assurance that is infectious, and her passion for her craft is evident in everything she does. When she speaks, her words are laced with a wry humor and a sharp wit, and she has a way of making even the most mundane of topics seem interesting.

Overall, Aria Sunfire is a force to be reckoned with, a skilled blacksmith and inventor with a fiery spirit and an unquenchable passion for life. Her presence in Emberwood is a testament to the creativity and ingenuity of the Flameborn, and her contributions to the town's culture and economy are immeasurable.",results/images/Aurora_Dominion/000132.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Jaxon Nightshade']","Jaxon Nightshade is a striking figure, even among the other Shadowborn in Emberwood. He stands tall and lean, with broad shoulders and a chiseled jawline. His skin is a deep shade of black, and his eyes are a piercing shade of silver that seems to glow in the darkness. His hair is jet black and falls in tousled waves around his face, giving him an air of danger and mystery.

Jaxon's clothing is a combination of practicality and style. He wears a form-fitting black leather jacket that hugs his muscular frame, along with dark pants and boots that allow him to move with agility and speed. His jacket is adorned with silver studs and chains, giving him a rebellious and dangerous look.

As a Shadowborn, Jaxon has the ability to manipulate darkness to his advantage. His powers allow him to blend into shadows and disappear from sight, making him a formidable opponent in any fight. When he uses his powers, his eyes seem to glow even brighter, and his skin takes on an even deeper shade of black.

Despite his intimidating appearance, Jaxon has a certain charm and charisma that draws people to him. He has a quick wit and a sharp tongue, and he uses these skills to manipulate others to his advantage. He is a skilled strategist and tactician, and he uses his intelligence to stay one step ahead of his enemies.

Overall, Jaxon Nightshade is a formidable figure in Emberwood, feared and respected by all who know him. His striking appearance and powerful abilities make him a force to be reckoned with, and his cunning mind and charismatic personality make him a true leader among his followers.",results/images/Aurora_Dominion/000133.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Sirin Frost']","Sirin Frost is a Luminescent, with skin that glows softly in the dark. Her eyes are a bright, piercing blue, and her hair is a pale shade of silver that shimmers in the light. Her features are delicate and angular, giving her an almost ethereal appearance.

Sirin is often seen wearing a long, flowing robe made of a shimmering, iridescent fabric that seems to shift and change color in the light. The fabric is embroidered with intricate patterns of stars and constellations, a nod to her skill as a navigator and cartographer.

On her belt, Sirin carries a collection of navigational tools, including a compass, a sextant, and a set of star charts. Her hands are calloused from years of handling these tools, and her fingers are nimble and precise.

When she is not charting courses or studying the stars, Sirin can often be found sitting in a quiet corner of a tavern or inn, lost in thought. She has a quiet, introspective demeanor, and tends to keep to herself unless she is approached by someone seeking her guidance or expertise.

Despite her reserved nature, Sirin is highly respected by the people of Emberwood for her skill and knowledge. She is often called upon to guide ships through treacherous waters or to help navigate difficult terrain. Her ability to read the auroras with precision is particularly valuable, and she is often sought out by those who need to make long journeys across the archipelago.

In short, Sirin Frost is a striking figure, with an otherworldly beauty and a quiet, methodical demeanor that commands respect and admiration.",results/images/Aurora_Dominion/000134.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Zephyr Stoneheart']","Zephyr Stoneheart is a towering figure, standing over six feet tall and weighing nearly 300 pounds. His body is made entirely of stone, with rough-hewn features and a chiseled physique. His skin has a deep, earthy tone, with veins of gray and brown running through it like the roots of a tree.

Zephyr's face is strong and angular, with sharp cheekbones and a square jaw. His eyes are deep-set and intense, with a piercing gaze that seems to see straight through to your soul. His hair is a wild mass of dark brown curls, which he keeps tied back with a leather cord.

Despite his size and strength, Zephyr moves with a surprising grace and fluidity, almost as if he is dancing. His movements are precise and deliberate, his limbs moving smoothly and effortlessly as he works on his sculptures.

Zephyr is always dressed in simple, practical clothing, designed to allow him to move freely as he works. He wears a leather apron over his shirt, which is often covered in dust and bits of stone. He carries a large chisel and hammer at his side, ready to use at a moment's notice.

As he works on his sculptures, Zephyr's face becomes a mask of concentration. His eyes narrow and his jaw tightens, his brow furrowing as he focuses all his attention on the stone before him. His hands move with lightning speed, chiseling away at the stone with a precision and skill that is truly awe-inspiring.

The sculptures that Zephyr creates are nothing short of breathtaking. Each one is a masterpiece of art and engineering, with intricate details and lifelike features that seem almost impossible to achieve with stone. His sculptures range from small, delicate figurines to massive, towering monuments, each one unique and beautiful in its own way.

Zephyr is a true master of his craft, and his work has earned him a reputation throughout the archipelago as one of the greatest sculptors of all time. His sculptures are treasured by collectors and art lovers alike, and his legacy will live on for generations to come.",results/images/Aurora_Dominion/000135.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Father Roderick']","Father Roderick is a tall, imposing figure with broad shoulders and a muscular build. He stands at over six feet tall, with a chiseled jaw and piercing blue eyes. His hair is dark brown, and he keeps it short and neatly trimmed. He wears a long, flowing white robe that reaches down to his ankles, with a gold sash tied around his waist.

Despite his imposing presence, Father Roderick has a gentle voice and a warm smile. He speaks with a measured cadence, his words carefully chosen to convey his message with maximum impact. His sermons are full of fire and passion, and he is known for his ability to move his listeners to tears with his words.

Father Roderick's face is lined with the scars of a hard life, and his eyes are often shadowed with the weight of his responsibilities. He carries himself with an air of authority, his every movement purposeful and deliberate. He is a man who believes wholeheartedly in the power of the Light, and he is willing to do whatever it takes to spread his message to the people of Emberwood.

In his spare time, Father Roderick can often be found in the town square, preaching to the crowds that gather around him. He is a charismatic figure, and his message of hope and redemption has won him many followers. Despite his controversial beliefs, he is well-respected by many in the community, and his influence over the people of Emberwood continues to grow with each passing day.",results/images/Aurora_Dominion/000136.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Kaida Emberwing']","Kaida Emberwing stands tall and proud, with a lean and muscular build. Her skin is a deep, rich brown, and her long, flowing hair is a bright, fiery red that seems to glow in the sunlight. Her eyes are a bright, piercing blue, and they sparkle with a fierce determination and sense of adventure.

Kaida is dressed in a leather flight jacket and pants, with a pair of goggles pushed up on top of her head. Her boots are tall and sturdy, designed to withstand the rigors of life aboard an airship. She wears a thick leather belt around her waist, with a variety of tools and gadgets hanging from it.

Her most striking feature, however, is her wings. They spring forth from her back, spanning nearly twice her height. They are a deep, vibrant blue, with feathers that shimmer in the sunlight. Kaida's wings are a testament to her Skyborn heritage, and she wears them with pride.

Kaida moves with a grace and fluidity that belies her strength and power. She has a confident stride, and her movements are purposeful and deliberate. Her voice is low and smooth, with a hint of a rasp that speaks to the many adventures and battles she has faced.

Despite her commanding presence, Kaida has a warmth and generosity that draws people to her. She is quick with a smile or a laugh, and she loves nothing more than sharing stories and swapping tales with her fellow adventurers. Her love of life and her passion for adventure are contagious, and those who know her are inspired by her spirit and her courage.",results/images/Aurora_Dominion/000137.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Lysander Silvermoon']","Lysander Silvermoon is a striking figure in Emberwood, standing tall and proud with his luminous skin and piercing eyes. As a Luminescent, his skin seems to glow softly in the light, as if illuminated from within. His hair is a silvery-white, flowing down his back in loose waves, and his features are sharp and angular, giving him an almost ethereal appearance.

Lysander's clothing is simple, yet elegant, consisting of a long, flowing robe made of a shimmering fabric that seems to shift and change color as he moves. The robe is adorned with intricate patterns and symbols, indicating the many magical schools and disciplines he has studied over the years. He wears a pair of silver-rimmed spectacles perched on the bridge of his nose, which he uses to read the ancient tomes and manuscripts in his vast library.

Lysander's mastery of magic is evident in the way he carries himself, with a quiet confidence and a sense of power that seems to radiate from him. When he speaks, his voice is smooth and melodic, with a hint of a Luminescent accent that adds to his otherworldly charm.

Perhaps most striking of all is Lysander's ability to control the weather. When he is working his magic, the skies above Emberwood seem to come alive, with bolts of lightning and gusts of wind that he directs with ease. His eyes glow brightly as he works, and the air around him crackles with energy.

Despite his power and knowledge, Lysander is not one to flaunt his abilities. He is a quiet and contemplative figure, often lost in thought as he pores over his books and scrolls. But when the need arises, he is always there to lend his expertise and his magic to the people of Emberwood.",results/images/Aurora_Dominion/000138.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Emberwood', 'residents', 'Mara Longstride']","Mara Longstride is a striking figure, even among the rugged and independent freeholders of Emberwood. Standing tall and lean at six feet, she moves with a grace and fluidity that speaks of a lifetime spent in the forest. Her skin is weathered and bronzed from years of exposure to the sun, and her hair is a wild tangle of chestnut curls that reaches down to her waist.

Mara's clothing is practical and utilitarian, consisting of a leather tunic and trousers that are worn and well-used. Her boots are sturdy and well-worn, and her belt is adorned with a variety of pouches and tools that she uses in her work as a hunter and tracker. Mara's most striking feature, however, are her eyes. They are a piercing green, sharp and clear, like the eyes of a predator.

Despite her rugged appearance, there is a quiet strength and intelligence about Mara that sets her apart from others. She moves with purpose and confidence, never wasting a step or a motion. Her body is taut and lean, honed by years of hunting and tracking in the dense forest that surrounds Emberwood.

Mara's weapons are as much a part of her as her own body. She carries a handmade bow and quiver of arrows on her back, along with a hunting knife and a hatchet. Her weapons are well-maintained and cared for, each one a testament to her skill and dedication to her craft.

Despite her fierce independence, Mara is known for her loyalty to her family and friends. She is quick to defend those she cares about, and will go to great lengths to protect them from harm. Her sense of duty and responsibility is matched only by her love of the forest and the creatures that call it home.

In all, Mara Longstride is a formidable figure, a skilled hunter and tracker who embodies the spirit of the freeholders of Emberwood. Her strength, intelligence, and fierce loyalty make her a force to be reckoned with, and a valuable ally to those who earn her trust.",results/images/Aurora_Dominion/000139.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'city_description']","Crystal Lake is a picturesque small fishing village located on the shores of a crystal-clear lake in Aurora Dominion. It is home to a mixed population of Scaleborn and Luminescent, who have lived together in relative peace for generations. The village is known for its delicious seafood, which is caught fresh from the lake and prepared by skilled chefs.

The history of Crystal Lake is steeped in legend and folklore. According to local stories, the village was founded by a group of Scaleborn and Luminescent who were seeking refuge from a great storm that raged across the archipelago. They stumbled upon the lake, which was said to be enchanted by the spirits of the land and sea. The spirits welcomed the newcomers and granted them permission to settle there, promising to protect them from harm.

Over the years, the villagers of Crystal Lake have developed a rich and vibrant culture. They are highly skilled fishermen and sailors, and their boats are a common sight on the lake. The village is also known for its arts and crafts, with many of the residents creating intricate sculptures and jewelry from the shells and stones found in the lake.

One of the major events in Crystal Lake is the annual Festival of the Lake, which takes place in the late summer. The festival is a celebration of the bountiful harvest of the lake, and features music, dance, and plenty of delicious food. Visitors from all over Aurora Dominion come to attend the festival, which is known for its vibrant atmosphere and friendly locals.

Despite its idyllic setting, Crystal Lake is not immune to the geopolitical tensions that exist in Aurora Dominion. The village has had to deal with raids from nearby gangs and fanatical religious sects, who view the mixed population of the village as a threat to their way of life. However, the villagers have banded together to defend their homes and way of life, and have managed to repel these attacks.

Overall, Crystal Lake is a shining example of the beauty and resilience of the people of Aurora Dominion. Its inhabitants have built a thriving community in the midst of a magical world filled with dangers and challenges, and continue to thrive in the face of adversity.",results/images/Aurora_Dominion/000140.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'lore']","The founding of Crystal Lake: A group of Scaleborn and Luminescent stumbled upon the lake during a great storm, seeking refuge from the destruction. Under the protection of the enchanted lake, they founded the village, establishing the mixed community that still thrives there today. (Captain Kaela, Thorne Nightshade)",results/images/Aurora_Dominion/000141.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'lore']","The rise of the fanatical religious sect: Sister Helena arrived in Crystal Lake, preaching a strict doctrine of purity and isolationism. She has gained a following among some of the Scaleborn, who fear the influence of the Luminescent in the village. Tensions have been rising between her followers and the rest of the community. (Sister Helena, Freeholder Althea)",results/images/Aurora_Dominion/000142.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'lore']","The attack on Crystal Lake: A gang from a neighboring island raided the village, seeking to steal their valuable catch and enslave the inhabitants. Captain Kaela led the defense, but her husband and daughter were killed in the attack. The incident has left deep scars on the village and has spurred Kaela to seek vengeance against the gang. (Captain Kaela, Zephyr ""Z"" Stone)",results/images/Aurora_Dominion/000143.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'lore']","The discovery of magical weather: Thorne Nightshade uncovered a hidden magical artifact that allowed him to control the weather in the area around Crystal Lake. His powers have attracted the attention of powerful factions, including a group of sky pirates who seek to use the weather as a weapon. Thorne must navigate dangerous waters to keep his village safe. (Thorne Nightshade, The Oracle)",results/images/Aurora_Dominion/000144.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'lore']","The rise of the Freeholders: A group of Scaleborn banded together to protect their interests and assets, forming the Freeholders. They have become one of the most powerful factions in the village, controlling much of the fishing industry and exerting influence over the local government. Their ambitions have put them at odds with other groups in the area. (Freeholder Althea, Sister Helena)",results/images/Aurora_Dominion/000145.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'residents', 'Captain Kaela']","Captain Kaela is a formidable figure, standing tall and proud at six feet tall. She has a muscular build, with broad shoulders and powerful arms that speak to her years of hard work on the water. Her skin is a deep blue-green color, covered in a layer of glistening scales that shimmer in the light. Her hair is a dark blue-black, and she keeps it pulled back in a tight braid that falls down her back.

Kaela's face is angular and strong, with prominent cheekbones and a sharp jawline. Her eyes are a bright yellow color, and they seem to glow with an inner fire when she is focused on a task. Her nose is slightly crooked, evidence of a past injury, and she wears a small gold hoop in one nostril as a mark of her fishing community.

When she is on her fishing vessel, Kaela wears a sturdy leather jacket and pants, with high boots that protect her feet from the cold water. Over her jacket, she wears a bright yellow raincoat, emblazoned with the emblem of her vessel, the ""Sea Serpent."" She carries a harpoon at her side, a weapon she wields with deadly accuracy.

Despite her tough exterior, Kaela has a warm heart and a fierce loyalty to her community. She is known for her kindness to young fishermen just starting out, and often takes them under her wing to teach them the skills of the trade. However, since the attack on her family, Kaela has become more guarded and focused on seeking justice for their deaths. Her eyes burn with a fierce determination to bring the gang responsible to justice, and she will stop at nothing to see them pay for their crimes.",results/images/Aurora_Dominion/000146.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'residents', 'Thorne Nightshade']","Thorne Nightshade is a striking figure, with pale luminescent skin that seems to glow softly in the light. His eyes are a deep, almost ethereal blue, and his hair is a midnight black that falls in soft waves around his shoulders. He is tall and lean, with broad shoulders and a strong, elegant build that speaks to his years of working at the forge.

Thorne is often seen dressed in simple, practical clothing - usually a blacksmith's apron over a plain shirt and trousers. But when he is not working at the forge, he can often be found wearing exquisitely crafted jewelry that he has made himself. His creations are intricate and delicate, with fine filigree and sparkling gems that catch the light and dance like stars.

Despite his refined appearance, Thorne is not one to be underestimated. He is a member of a secret society of magic users, and his powers are formidable. When he uses his magic, his eyes seem to glow even brighter, and his movements become fluid and graceful. He can summon bolts of lightning from the sky, create illusions that deceive even the most astute observers, and control the weather with a flick of his wrist.

Thorne is a man of few words, but his presence is commanding. He moves with a quiet confidence that speaks to his skill and experience, and his piercing gaze seems to see right through those he encounters. He is fiercely protective of his village and the people he cares about, and will stop at nothing to keep them safe from harm.

In many ways, Thorne is a contradiction - a luminescent man who works with fire and metal, a master craftsman who is also a powerful magician. But it is this very contradiction that makes him such a fascinating and enigmatic figure, and one that is revered and respected by all who know him.",results/images/Aurora_Dominion/000147.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'residents', 'Sister Helena']","Sister Helena is a striking figure, with sharp features and piercing blue eyes that seem to bore into your soul. Her skin is a deep shade of blue, and her hair is jet black, cut short and styled into a severe bob. She stands tall and proud, with an air of authority that demands respect.

Helena is always dressed in a long, flowing robe made of a rough, homespun fabric. The robe is dyed a deep shade of red, and is embroidered with intricate symbols and designs that are sacred to her religion. A silver amulet hangs around her neck, etched with the symbol of her sect.

Despite her severe appearance, Helena exudes a sense of calm and serenity that draws others to her. Her voice is soft and soothing, and she speaks with conviction and passion about her beliefs. She often carries a small book with her, which she uses to quote scripture and justify her actions.

However, beneath her calm exterior lies a fierce determination and an unwavering belief in the righteousness of her cause. She is not afraid to use violence to enforce her beliefs, and her followers are fiercely loyal to her. When threatened, her eyes flash with a dangerous intensity, and her voice takes on a steely edge that brooks no opposition.

In contrast to the vibrant, bustling atmosphere of Crystal Lake, Helena's presence brings a sense of foreboding and unease. Many of the villagers are wary of her, and there are whispers of a dark secret lurking beneath her seemingly pious exterior. Despite this, she remains a powerful force in the village, and her influence continues to grow.",results/images/Aurora_Dominion/000148.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'residents', 'Zephyr ""Z"" Stone']","Zephyr ""Z"" Stone is a Luminescent man with a lean, athletic build. He stands at an average height, but his quick movements and fluid grace make him seem taller. His skin is a deep shade of midnight blue, with swirling patterns of silver and gold that seem to shimmer in the light. His hair is a wild mess of dark blue curls, which he often pulls back into a rough ponytail.

Zephyr's eyes are a bright, almost glowing blue, with a mischievous glint that hints at his quick wit and charm. His face is angular and sharp, with high cheekbones and a strong jawline. He has a small scar above his left eyebrow, which he received in a fight during his earlier days on the streets.

He dresses in a mix of styles, favoring loose, flowing fabrics in dark colors, which allow for easy movement during his various criminal activities. He often wears a long coat with silver clasps and buttons, which he claims was stolen from a wealthy merchant. His boots are sturdy and well-worn, having seen many miles of running and jumping.

Zephyr's most striking feature is his smile, which is bright and infectious. He has a way of putting people at ease, even when negotiating deals with rival factions. His quick wit and sharp tongue have gotten him out of many tight situations, and he is often the life of the party at local taverns and gatherings.

Despite his criminal background, Zephyr has a certain code of honor that he lives by. He is fiercely loyal to his gang, and will do anything to protect his fellow members. He is also known for his generosity with those in need, often helping out struggling families or individuals on the streets.

Overall, Zephyr ""Z"" Stone is a complex character with a mix of charm, wit, and danger. His striking appearance and infectious personality make him a memorable figure in the village of Crystal Lake.",results/images/Aurora_Dominion/000149.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
"['cities', 'Crystal Lake', 'residents', 'Freeholder Althea']","Freeholder Althea is a striking figure in Crystal Lake, exuding confidence and authority with her every move. She stands tall, her lithe form draped in a flowing robe made of shimmering scales, the colors shifting subtly in the light. Her skin gleams with a soft iridescence, a testament to her Scaleborn ancestry.

Her long hair, the color of deep sea foam, is gathered in a loose braid that falls over one shoulder. Her eyes are a bright green, sharp and intelligent, and she regards the world with a keen awareness of her surroundings.

Althea moves with a grace and poise that belies her shrewd business sense. She is always impeccably dressed, wearing fine jewelry crafted from the pearls and shells of the lake. Her voice is smooth and measured, her words carefully chosen to maximize their impact.

Despite her success, Althea is a woman of the people. She is often seen walking through the village, chatting with the fishermen and their families, and lending a helping hand wherever she can. Her generosity is legendary, and she is known for using her wealth to help those in need.

When negotiations are required, Althea is a master of diplomacy. Her keen mind and sharp wit make her a formidable opponent at the negotiating table, and she has been able to secure favorable deals for herself and her fellow freeholders time and time again.

Overall, Freeholder Althea is a respected and admired member of the community in Crystal Lake. Her strength, intelligence, and generosity have earned her the loyalty of many, and she is a shining example of what a successful businesswoman can achieve in this magical world.",results/images/Aurora_Dominion/000150.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","painterly style, flat colours, illustration, bright and colourful, high contrast, Mythology, cinematic, detailed, atmospheric, 8k, corona render"
